file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,simplicity,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff,gabor_0,gabor_15,gabor_30,gabor_45,gabor_60,gabor_75,gabor_90,gabor_105,gabor_120,gabor_135,gabor_150,gabor_165,EH_0,EH_1,EH_2,EH_3,EH_4,EH_5,EH_6,EH_7,EH_8,EH_9,EH_10,EH_11,EH_12,EH_13,EH_14,EH_15,EH_16,entropy
0394,1280,720,0.393259,0.552648,0.0832158,0.357203,0.501978,0.0735558,0.249539,0.350677,0.0679053,1,0.489959,0.0720729,10.4466,10.976,9.91715,11.8381,3,0.0747167,0.0765997,0.111111,0.00504263,0,0.00142338,0.0986632,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,2,1,4,2,2,1,4,2,2,1,4,1,2,0.592475
0395,480,360,0.357469,0.250192,0.125337,0.337109,0.235942,0.123137,0.305423,0.213765,0.128147,0.0500814,0.232777,0.120961,10.4387,10.968,9.90945,11.8293,3,0.119411,0.124295,0.0769231,0.00237823,0,0.0102564,0.0652813,0.2997,0.499501,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,4,1,1,1,4,2,1,1,4,2,2,1,4,0.461929
0396,1280,720,0.342807,0.4456,0.183302,0.33356,0.433581,0.178339,0.323633,0.420677,0.18905,0.445524,0.427038,0.17626,10.4371,10.9678,9.9065,11.8274,3,0.0289609,0.0292396,0.62766,0.106154,0.0957447,0.0479766,0.0987956,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,1,1,4,4,1,1,4,4,1,1,3,4,4,0.546857
0397,1280,720,0.318807,0.41613,0.104936,0.317521,0.414451,0.0866589,0.363672,0.474691,0.0828873,0.245108,0.413461,0.0896264,10.4337,10.9696,9.8978,11.8261,3,0.159163,0.167962,0.780142,0.029116,0,0.00342094,0.105707,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,3,1,2,3,3,1,1,1,3,4,1,1,0.617364
0398,1280,720,0.357037,0.400195,0.139855,0.331538,0.371613,0.143452,0.311425,0.34907,0.161644,0.924036,0.370057,0.139548,10.453,10.9889,9.91711,11.8464,3,0.0429921,0.0436088,0.0915493,0.00447999,0.00704225,0.00967965,0.14987,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,4,1,1,2,4,2,4,1,0.6079
0399,1280,720,0.355456,0.499052,0.0561141,0.375457,0.527133,0.0505551,0.269087,0.377792,0.063365,0.217496,0.491742,0.0477386,10.4546,10.9883,9.92092,11.8489,3,0.01963,0.0197575,0.0169492,0.000479895,0,0.000465271,0.0840743,0.2997,0.4995,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,3,2,0.634841
0400,1280,720,0.376027,0.539379,0.0832919,0.351963,0.50486,0.0788626,0.27201,0.390175,0.0616075,0.025457,0.492074,0.0762634,10.4398,10.9736,9.90601,11.8318,3,0.196475,0.210057,0,0,0,0,0.0665699,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,0.446233
0401,1280,720,0.376569,0.441321,0.196085,0.351272,0.411674,0.18065,0.272159,0.318958,0.173784,0.255187,0.401805,0.177658,10.4418,10.9736,9.90996,11.8319,3,0.0787295,0.0808233,0.0316456,0.00126286,0,0.00722264,0.0997369,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,4,1,1,1,4,1,2,1,1,2,1,0.572167
0402,1280,720,0.344424,0.526794,0.114735,0.343151,0.524848,0.111711,0.312425,0.477853,0.101734,0.430247,0.50985,0.10885,10.447,10.9849,9.90907,11.8408,3,0.124157,0.129445,0.0108696,0.000286741,0,0.00191816,0.132272,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,2,1,1,2,3,1,2,4,4,1,4,1,0.580335
0403,1280,720,0.482121,0.223431,0.127056,0.288926,0.133898,0.0757608,0.228953,0.106105,0.0599291,0.163754,0.154331,0.0874669,10.444,10.9832,9.90482,11.837,3,0.0534456,0.0544023,0.352941,0.00557636,0,0.0177047,0.113872,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,1,1,4,1,1,1,1,4,2,3,1,0.442483
0404,960,720,0.316769,0.423547,0.0453351,0.32473,0.434192,0.0346185,0.358501,0.479347,0.0522234,0.416367,0.427534,0.0342944,10.4449,10.9773,9.91253,11.8386,3,0.0850795,0.0875297,0.0174672,0.000383688,0,0.000102749,0.123443,0.2997,0.499501,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,4,2,2,3,2,2,2,2,2,2,2,0.527797
0405,1280,720,0.322115,0.438267,0.150846,0.345236,0.469725,0.167506,0.332649,0.4526,0.220115,0.785458,0.449225,0.162034,10.4506,10.9859,9.91518,11.8435,3,0.054378,0.0553685,0.147436,0.011376,0.0384615,0.00490196,0.119748,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,0.561141
0406,1280,720,0.394373,0.370663,0.195471,0.338713,0.318349,0.182928,0.266914,0.250867,0.166292,0.420202,0.319776,0.176519,10.4532,10.9904,9.91596,11.8458,3,0.0815351,0.0837822,0.372549,0.0241489,0,0.0336217,0.0977544,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,1,4,1,1,4,4,3,1,1,0.514926
0407,1280,720,0.316704,0.288625,0.106015,0.34957,0.318577,0.111397,0.333727,0.304138,0.112555,0.276365,0.301813,0.106751,10.4524,10.9875,9.91732,11.845,3,0.0576029,0.0587155,0.0526316,0.00256524,0,0,0.124154,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.525592
0408,1280,720,0.386414,0.45571,0.127424,0.323952,0.382046,0.106509,0.289633,0.341573,0.101793,0.386098,0.391397,0.109021,10.4485,10.9827,9.91425,11.8388,3,0.0932138,0.0961627,0.0121212,0.0011291,0,0.00223411,0.0823465,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,0.554451
0409,1280,720,0.358211,0.557369,0.176793,0.32692,0.508681,0.19467,0.314869,0.48993,0.206619,0.207053,0.510803,0.186277,10.4455,10.9809,9.91012,11.8358,3,0.119082,0.123937,0.449275,0.0325026,0.0144928,0.0310315,0.0983466,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,4,1,1,1,1,1,1,1,4,3,1,0.546039
0410,1280,720,0.332044,0.559039,0.161648,0.335462,0.564794,0.150229,0.332494,0.559797,0.177788,0.126549,0.551341,0.146521,10.4386,10.9741,9.90307,11.8286,3,0.137931,0.14449,0.0555556,0.00233706,0,0.00531046,0.0926524,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,4,2,2,1,4,2,2,1,2,4,2,0.560013
0411,1280,720,0.352591,0.564202,0.121576,0.335292,0.53652,0.0986803,0.312117,0.499436,0.116923,0.269867,0.529806,0.0826765,10.4414,10.98,9.90281,11.8318,3,0.0966019,0.0997735,0.353448,0.0254454,0.00862069,0.0169174,0.113811,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,4,1,1,1,4,1,1,1,4,1,1,0.599378
0412,1280,720,0.347021,0.468122,0.136947,0.323657,0.436605,0.121742,0.329322,0.444247,0.11962,0.755188,0.437969,0.117502,10.4451,10.9833,9.90692,11.8361,3,0.0561477,0.0572045,0.0588235,0.00266276,0,0.00259516,0.144124,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,4,1,1,2,4,2,2,2,2,1,2,2,0.61088
0413,1280,720,0.317934,0.381679,0.214015,0.344356,0.413399,0.236072,0.33771,0.40542,0.219033,0.351377,0.394981,0.222692,10.4396,10.9759,9.90322,11.8311,3,0.0742378,0.0760969,0,0,0,0,0.0779237,0.27,0.45,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.48424
0414,1280,720,0.377788,0.500605,0.0930132,0.330561,0.438025,0.0840818,0.291651,0.386465,0.0850013,0.112193,0.441844,0.0831452,10.4396,10.9771,9.90215,11.8285,3,0.145217,0.152504,0.100503,0.00717252,0.00502513,0.00987289,0.121278,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0.599629
0415,1280,720,0.358854,0.441939,0.044123,0.337201,0.415273,0.0431309,0.303945,0.374317,0.0448792,0.403244,0.410227,0.0422684,10.4501,10.9958,9.90443,11.8432,3,0.0867877,0.0893384,0.285068,0.010228,0,0.0187295,0.141188,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,4,1,1,1,1,1,1,1,2,1,1,1,1,0.61629
0416,1280,720,0.393831,0.681833,0.0548914,0.319691,0.553476,0.0401685,0.286479,0.495976,0.0387775,0.0233865,0.573338,0.0425916,10.4337,10.9803,9.88714,11.8237,3,0.188514,0.200985,0.177515,0.0493199,0.0473373,0.0343659,0.0608399,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,4,4,1,1,4,4,1,1,4,4,1,1,4,0.547698
0417,1280,720,0.346295,0.318268,0.135699,0.340371,0.312824,0.138141,0.313334,0.287975,0.138699,0.790541,0.305385,0.133571,10.4369,10.9837,9.8901,11.8281,3,0.0930455,0.0959848,0,0,0,0,0.109257,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,1,1,1,1,1,1,1,2,4,2,1,1,0.550203
0418,1280,720,0.311602,0.292308,0.192894,0.339159,0.318159,0.199468,0.349239,0.327615,0.191704,0.178726,0.305268,0.192186,10.4354,10.982,9.88872,11.8263,3,0.160655,0.169624,0.186275,0.0161548,0,0.0156478,0.0860225,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,1,1,4,1,1,1,2,1,2,2,1,0.501522
0419,1280,720,0.363896,0.248946,0.139779,0.343999,0.235334,0.147088,0.292105,0.199833,0.118102,0.0710943,0.230679,0.136694,10.4174,10.9591,9.87576,11.8069,3,0.222595,0.240203,0.0463576,0.00982047,0,0.00369216,0.08147,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.308275
0420,480,360,0.330783,0.464106,0.0459186,0.353832,0.496445,0.049151,0.315385,0.442502,0.049237,0.173517,0.471039,0.0466271,10.4215,10.9617,9.88136,11.8103,3,0.0143093,0.014377,0.0617284,0.00185667,0,0.0111353,0.110031,0.3,0.5,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,3,2,2,3,4,2,2,1,4,2,2,0.602668
0421,1280,720,0.292744,0.486397,0.0539267,0.347884,0.578013,0.0359846,0.359373,0.597102,0.0422824,0.220563,0.541762,0.0349487,10.417,10.9554,9.87857,11.8059,3,0.121405,0.126461,0,0,0,0,0.0791485,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.572952
0422,1280,720,0.282728,0.454839,0.0606202,0.335413,0.539595,0.054653,0.381858,0.614314,0.0725817,0.378839,0.512319,0.0508526,10.4148,10.9479,9.88164,11.8038,3,0.0974771,0.10071,0,0,0,0,0.109086,0.299701,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.583704
0423,996,720,0.375742,0.114479,0.0133551,0.321665,0.0980027,0.0119932,0.302593,0.0921923,0.0111184,0.0351893,0.100407,0.0120455,10.4042,10.935,9.87345,11.7915,3,0.217784,0.234617,0,0,0,0,0.0860549,0.2997,0.499501,0.2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,4,2,4,4,1,4,2,2,2,2,2,2,2,0.462347
0424,1280,720,0.345524,0.328241,0.225248,0.3384,0.321472,0.219672,0.316076,0.300266,0.198448,0.20775,0.314724,0.214394,10.3971,10.9307,9.86339,11.7834,3,0.118975,0.12383,0.330317,0.0242291,0,0.0355337,0.0799119,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.51559
0425,1280,720,0.369626,0.502546,0.115869,0.332037,0.45144,0.104756,0.298336,0.40562,0.122038,0.157425,0.452338,0.103538,10.4012,10.9352,9.86716,11.7871,3,0.0577915,0.0589133,0.0550847,0.0021459,0,0.00559987,0.119892,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,4,2,2,1,4,1,4,1,4,1,1,1,1,0.52049
0426,476,360,0.363214,0.378251,0.0331075,0.326592,0.340114,0.0301344,0.310194,0.323036,0.0337891,0.326088,0.342581,0.028688,10.4422,10.9655,9.91888,11.8315,3,0.0874929,0.0900865,0.100418,0.0041549,0.0041841,0.0191484,0.160369,0.2997,0.499501,0.0714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,2,2,3,4,2,2,2,4,2,2,2,2,0.632732
0427,480,360,0.3298,0.447169,0.0797023,0.335259,0.45457,0.0455319,0.334941,0.454139,0.0324892,0.146025,0.443258,0.0490822,10.4359,10.9535,9.91836,11.8241,3,0.201634,0.215965,0.0863636,0.00506392,0,0.00675579,0.0980045,0.3,0.5,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,4,1,4,1,2,4,1,2,4,2,1,1,1,0.596306
0428,1280,720,0.401882,0.30096,0.152141,0.295254,0.221109,0.131829,0.302864,0.226809,0.126441,0.283658,0.240754,0.129208,10.4328,10.9504,9.91512,11.8209,3,0.105575,0.109376,0.205128,0.0330509,0.0384615,0.0582705,0.0829416,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,4,1,1,1,4,1,1,1,2,2,2,2,2,0.485076
0429,1280,720,0.370731,0.482344,0.0094023,0.318203,0.414001,0.0070145,0.311066,0.404715,0.00538783,0.294906,0.424703,0.00728879,10.4327,10.9525,9.91286,11.8213,3,0.0830162,0.0853483,0,0,0,0,0.0934913,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,4,1,4,4,1,1,4,4,3,1,3,4,4,0.610622
0430,1280,720,0.295676,0.441721,0.0638448,0.31978,0.47773,0.0405684,0.384543,0.574482,0.0852638,1,0.468517,0.0388352,10.4414,10.9629,9.91995,11.8306,3,0.0405202,0.0410678,0.0322581,0.00116459,0,0.000674678,0.15312,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,1,0.577215
0431,1280,720,0.359474,0.281959,0.237685,0.331621,0.260113,0.223855,0.308905,0.242295,0.205981,0.413495,0.25938,0.22141,10.4402,10.9623,9.91819,11.8291,3,0.156113,0.164567,0.0392157,0.00225924,0,0.00838139,0.0940768,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0.420719
0432,1280,720,0.270508,0.371815,0.219237,0.354739,0.487591,0.179713,0.374754,0.515102,0.19023,0.245492,0.447051,0.176109,10.4397,10.9602,9.91927,11.8284,3,0.255505,0.27896,0.029703,0.00133315,0,0.00100951,0.102551,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,2,2,2,2,2,2,1,4,4,2,0.559745
0433,1280,720,0.277057,0.42565,0.150802,0.330926,0.50841,0.195015,0.392017,0.602266,0.221767,0.424674,0.484534,0.147149,10.4401,10.9595,9.92072,11.8285,3,0.0320195,0.0323605,0.144231,0.00954452,0.0192308,0.0250189,0.10157,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,3,4,3,4,1,4,2,4,2,4,2,4,0.582348
0434,1280,720,0.340424,0.440246,0.189472,0.328842,0.425268,0.185814,0.330734,0.427715,0.188215,0.439762,0.421498,0.183186,10.4502,10.9722,9.92833,11.8404,3,0.128676,0.134363,0.1875,0.0111935,0.00568182,0.0178662,0.126334,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,0.556896
0435,1280,720,0.354806,0.631151,0.208195,0.334891,0.595726,0.198195,0.310303,0.551986,0.183765,0.187878,0.589425,0.195587,10.4481,10.9706,9.92561,11.8387,3,0.0372815,0.0377445,0.833333,0.0681439,0,0.101307,0.0933607,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,1,4,3,3,3,4,1,3,1,4,2,1,0.543202
0436,1280,720,0.336954,0.558584,0.0257602,0.342222,0.567317,0.027637,0.320825,0.531847,0.0492792,0.509279,0.549469,0.0285509,10.4454,10.9655,9.92529,11.8374,3,0.079978,0.0821394,0,0,0,0,0.0461252,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,0.593054
0437,1280,720,0.353866,0.477875,0.0778517,0.329407,0.444845,0.0694365,0.316728,0.427723,0.0686069,0.38034,0.443717,0.0686112,10.4608,10.987,9.93468,11.8545,3,0.0862581,0.0887765,0.280952,0.0484888,0.0761905,0.0190414,0.123863,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,1,1,3,1,4,1,1,0.627158
0438,1280,720,0.397776,0.443989,0.0546981,0.31584,0.352533,0.0526788,0.286384,0.319655,0.084819,0.024247,0.36866,0.0517224,10.4542,10.9793,9.92918,11.8476,3,0.0991932,0.102539,0,0,0,0,0.0331804,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0.601408
0439,1280,720,0.343366,0.174422,0.0446477,0.328173,0.166704,0.0512251,0.328462,0.166851,0.0481764,0.36836,0.165737,0.0477463,10.4521,10.9767,9.92745,11.845,3,0.20534,0.220215,0.0107527,0.000271057,0,0,0.0703503,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,4,1,1,1,4,1,1,1,4,3,1,1,0.479702
0440,640,360,0.174554,0.238713,0.208991,0.438666,0.5999,0.157011,0.386779,0.528941,0.149125,0.0837849,0.474119,0.158431,10.4376,10.9631,9.91215,11.83,3,0.363911,0.413424,0.853846,0.0265279,0,0.0920362,0.0573134,0.3,0.5,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,3,4,1,4,3,4,1,2,1,4,1,4,0.519616
0441,1280,720,0.355727,0.487406,0.118929,0.33623,0.460692,0.117754,0.308043,0.422071,0.11454,0.388029,0.455055,0.114184,10.451,10.9823,9.9197,11.8467,3,0.0991832,0.102528,0.443787,0.0295217,0,0.0981784,0.138924,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,1,4,4,1,4,1,4,1,4,1,4,4,0.620399
0442,1280,720,0.343928,0.739452,0.152596,0.319469,0.686867,0.14007,0.336603,0.723704,0.135423,0.14546,0.69281,0.140358,10.4506,10.9822,9.91892,11.8469,3,0.0166395,0.0167311,0.934959,0.0554177,0,0.0308146,0.0851853,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,1,1,1,4,3,2,3,4,2,3,3,1,3,0.43782
0443,1280,720,0.328236,0.675311,0.192889,0.351772,0.723733,0.206803,0.319992,0.658348,0.186623,0.404286,0.687948,0.196391,10.4493,10.9836,9.91498,11.847,3,0.0238973,0.0240867,0.763889,0.0256973,0,0.201525,0.0493111,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,4,4,4,1,3,1,3,1,1,1,4,1,0.45409
0444,1280,720,0.186758,0.275083,0.0677312,0.447682,0.659407,0.0525402,0.36556,0.538446,0.0543719,0.0359695,0.520046,0.0372623,10.4419,10.9759,9.90783,11.839,3,0.276191,0.303801,0,0,0,0,0.0581951,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.527542
0445,1280,720,0.368397,0.460896,0.174466,0.343972,0.430338,0.161215,0.287631,0.35985,0.132437,0.684691,0.42295,0.15864,10.4496,10.9865,9.91278,11.8496,3,0.137676,0.144207,0.205128,0.0085415,0,0.00390481,0.117654,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,4,1,4,3,4,2,3,1,4,2,1,0.559154
0446,1280,720,0.356304,0.419813,0.174947,0.33091,0.389893,0.192461,0.312787,0.36854,0.185457,0.311502,0.388548,0.17879,10.4491,10.9865,9.9117,11.8491,3,0.109648,0.113751,0.567568,0.0939414,0.0972973,0.123794,0.0889763,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,1,4,4,1,4,4,1,1,1,4,1,0.555134
0447,1280,720,0.329696,0.371563,0.14106,0.333268,0.375589,0.137295,0.337036,0.379836,0.134366,0.807302,0.36736,0.134536,10.4527,10.9888,9.91666,11.8529,3,0.0487916,0.0495874,0.0135135,0.00066767,0,0.00257022,0.117215,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,3,1,4,1,1,3,4,4,1,3,4,4,4,0.562457
0448,534,360,0.353599,0.517554,0.0574605,0.34895,0.51075,0.0536313,0.29745,0.435371,0.0868537,0.244742,0.494174,0.05415,10.4585,10.9897,9.92729,11.8585,3,0.096166,0.0993069,0.0273224,0.00257101,0.00546448,0.00309654,0.11116,0.299698,0.499496,0.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,2,2,2,2,2,2,2,2,2,0.619738
0449,480,270,0.372859,0.729411,0.202601,0.335555,0.656434,0.19485,0.291586,0.570419,0.218648,0.0489282,0.655236,0.181444,10.4535,10.9845,9.92255,11.8532,3,0.0215102,0.0216634,0.326316,0.0159367,0.0210526,0.031517,0.11305,0.2997,0.499501,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,0.476051
0450,1280,720,0.342138,0.56957,0.0190059,0.327663,0.545472,0.0217977,0.330199,0.549695,0.0337211,0.415072,0.542213,0.0208758,10.4539,10.9817,9.92613,11.8565,3,0.113944,0.118381,0,0,0,0,0.0995527,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,2,3,2,2,2,3,2,4,2,2,2,2,0.607322
0451,1280,720,0.437957,0.224632,0.131753,0.316535,0.162353,0.140472,0.245507,0.125922,0.141319,0.473141,0.173219,0.133766,10.4467,10.9762,9.91724,11.8486,3,0.0707774,0.0724649,0.73743,0.0480123,0.0111732,0.155218,0.086114,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1,1,1,1,1,1,1,3,3,1,1,1,0.473747
0452,1280,720,0.360705,0.486788,0.163183,0.345443,0.466191,0.156704,0.293852,0.396568,0.14444,0.241613,0.455299,0.152839,10.4444,10.9731,9.91563,11.8456,3,0.126468,0.131959,0.0769231,0.00625256,0,0.00144126,0.107868,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,1,1,4,4,3,1,4,4,2,2,1,0.58285
0453,1280,720,0.376559,0.20938,0.10197,0.322941,0.179567,0.0984247,0.3005,0.167089,0.120588,0.290311,0.183198,0.0961299,10.4422,10.9713,9.91305,11.8427,3,0.113099,0.117471,0.396396,0.0400355,0.00900901,0.0430489,0.0785813,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,4,1,1,1,2,4,1,2,1,0.519862
0454,1280,720,0.393744,0.507866,0.255811,0.323014,0.416636,0.297051,0.283242,0.365336,0.324082,0.702557,0.429185,0.282144,10.4392,10.9693,9.9092,11.8392,3,0.0905212,0.0933006,0.75,0.103612,0.166667,0.0198802,0.0929795,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,4,1,4,1,4,1,1,1,4,4,3,1,4,0.486869
0455,540,360,0.341527,0.480922,0.0832387,0.331932,0.467411,0.0615911,0.326541,0.459819,0.06634,0.37828,0.461216,0.0625847,10.4497,10.9807,9.91874,11.8509,3,0.0619104,0.0631975,0.0813953,0.00496381,0,0.00843593,0.141759,0.3,0.5,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63451
0456,1280,720,0.457844,0.380233,0.11834,0.347715,0.288772,0.094443,0.19444,0.16148,0.0805487,0.246602,0.295559,0.0902171,10.4512,10.9818,9.92066,11.851,3,0.159165,0.167959,0.128571,0.016666,0.00714286,0.0137675,0.105002,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,4,2,1,1,4,2,1,1,1,0.578417
